 ,X,Y,Slice
1,96.000,1305.000,16
2,923.500,1259.500,16
3,1877.500,1265.500,16
4,1757.500,929.500,17
5,1916.500,1079.500,17
6,1859.500,806.500,17
7,197.500,791.500,29
8,152.500,998.500,32
9,155.500,1037.500,37
10,1037.500,992.500,37
11,1058.500,869.500,37
12,1046.500,776.500,37
