 ,X,Y,Slice
1,45.000,1176.000,9
2,776.500,1052.500,9
3,1901.500,1055.500,9
4,1916.500,767.500,57
5,1817.500,629.500,57
6,1826.500,506.500,55
7,1022.500,488.500,62
8,1049.500,635.500,65
9,1046.500,770.500,65
10,89.500,857.500,66
11,116.500,713.500,71
12,179.500,536.500,75
