 ,X,Y,Slice
1,84.000,1392.000,10
2,995.500,1322.500,10
3,1958.500,1355.500,10
4,1961.500,1046.500,15
5,1076.500,956.500,15
6,146.500,1013.500,20
7,92.500,866.500,20
8,989.500,773.500,20
9,1922.500,860.500,20
10,1907.500,686.500,20
11,1082.500,569.500,20
12,59.500,677.500,20
