 ,X,Y,Slice
1,1914.000,1317.000,53
2,1121.500,1349.500,62
3,143.500,1415.500,61
4,1772.500,836.500,13
5,1124.500,860.500,13
6,140.500,908.500,13
7,1862.500,974.500,36
8,1091.500,989.500,36
9,116.500,1046.500,42
10,194.500,1088.500,52
11,1055.500,1091.500,41
12,1712.500,1058.500,40
