 ,X,Y,Slice
1,138.000,1302.000,22
2,830.500,1253.500,22
3,1871.500,1427.500,28
4,71.500,938.500,66
5,785.500,884.500,66
6,1994.500,1085.500,66
7,1925.500,893.500,66
8,863.500,728.500,66
9,32.500,707.500,66
10,125.500,602.500,63
11,953.500,593.500,63
12,1928.500,728.500,63
