 ,X,Y,Slice
1,153.000,1050.000,23
2,188.500,917.500,23
3,1031.500,1058.500,28
4,1118.500,929.500,28
5,1925.500,965.500,28
6,1985.500,1124.500,28
7,1949.500,854.500,29
8,1085.500,812.500,29
9,83.500,806.500,20
10,53.500,1232.500,40
11,995.500,1274.500,46
12,1910.500,1295.500,51
